Video_Title,Platform,YouTube_AdWords_Placement,YouTube_Video_ID,Video_URL,YouTube_Category,Views,V1,V2,V3,V7,V30,Total_Engagements,ER1,ER2,ER3,ER7,ER30,E1,E2,E3,E7,E30,Likes,Comments,Twitter Favorites,Tweets,Facebook_Total_Engagements,Facebook_Likes,Facebook_Comments,Facebook_Loves,Facebook_Hahas,Facebook_Wows,Facebook_Sads,Facebook_Angrys,Facebook_Page_URL,Instagram handle,TikTok_Account_URL,Topics,YouTube_Topics,Published_Date,Creator,Creator_FollowerCount_or_YouTube_Subscribers,Creator_Country,Creator_Genre,YouTube_Channel_ID,Duration (seconds),Live,Categories,Sound Title,Sound Author
"#ai #aiart #metal #ironmaiden - Seize every opportunity, ditch procrastination! 🌟⏳👍",youtube,www.youtube.com/watch?v=6i2a2AB876I,6i2a2AB876I,https://www.youtube.com/watch?v=6i2a2AB876I,Entertainment,493,,,,,,147,,,,,,,,,,,139,8,,,,,,,,,,,,,,,"Music,Rock music",2024-02-21 11:23,Guides to Power,4360,US,General Interest,16e3H9KuXr_RVu9jiIxVrA,44,False,,,
DAILY MOTIVATION🙌🤩#Shorts #dopaminedetox #procrastination #motivation#viral,youtube,www.youtube.com/watch?v=SZpfx0ITiyY,SZpfx0ITiyY,https://www.youtube.com/watch?v=SZpfx0ITiyY,Education,3128,2507,2662,2809,3124,3127,147,1.442800045013427,1.750800013542175,2.026999950408935,2.413100004196167,2.568799972534179,85,103,119,147,147,138,9,,,,,,,,,,,,,,,Lifestyle,2024-01-12 09:44,DOPAMINE FREEDOM,3020,DK,General Interest,C2uBTHyg9XAeVm6sSH9zaQ,19,False,,,
7 STOIC TACTICS TO OVERCOME PROcrastination | Stoic Person | Shorts-1,youtube,www.youtube.com/watch?v=s-LCR7grcts,s-LCR7grcts,https://www.youtube.com/watch?v=s-LCR7grcts,People & Blogs,2459,,,2443,2458,2459,146,,,2.774199962615967,3.015100002288818,3.226799964904785,,,143,146,146,144,2,,,,,,,,,,,,,,,Knowledge,2024-02-04 22:00,Stoic Person,,,,TFcN1641722RxHlFYwQDgA,58,False,,,
The key to finishing all your projects is starting a new project. #procrastination #fashion #sewing,youtube,www.youtube.com/watch?v=4HK992XYx68,4HK992XYx68,https://www.youtube.com/watch?v=4HK992XYx68,People & Blogs,6925,6756,6906,6925,,,146,0.903199970722198,0.952300012111663,0.999199986457824,,,144,146,146,,,146,0,,,,,,,,,,,,,https://www.tiktok.com/@sew_dramatic,,"Fashion,Hobby,Lifestyle",2024-03-17 02:03,Nikki Taryn,306,US,Fashion & Style,7MQIlBonCIIuklOVlgE0jA,18,False,,,
How To Beat Procrastination and Lazinses | D.Goggins,youtube,www.youtube.com/watch?v=c6rP0ycGEnc,c6rP0ycGEnc,https://www.youtube.com/watch?v=c6rP0ycGEnc,People & Blogs,3257,,3226,3247,3249,3257,145,,1.987800002098083,2.116400003433227,2.265399932861328,2.419500112533569,,143,145,145,145,144,1,,,,,,,,,,,,,,,Lifestyle,2024-02-14 15:18,EliteMastery TV,,,,GguJS5-8xLTiDMgYRv-wEA,28,False,,,
"Study VLOG❄️med school assignments, stress management, procrastination, winter break",youtube,www.youtube.com/watch?v=AWrbToaEhGc,AWrbToaEhGc,https://www.youtube.com/watch?v=AWrbToaEhGc,People & Blogs,3758,1022,1700,2087,2646,3409,145,2.664799928665161,2.209199905395508,2.177999973297119,2.209399938583374,2.260200023651123,64,83,95,114,141,140,5,,,,,,,,,,,,,,,Lifestyle,2024-01-06 14:00,The Ashley Zixuan,105000,IE,Entertainment,Cn4q4vkQ90tQ9gk5ljhbkA,677,False,,,
Have You Heard of Bedtime Revenge Procrastination? #sleep #mentalhealth #therapistlife,youtube,www.youtube.com/watch?v=tg-TkQk4V4E,tg-TkQk4V4E,https://www.youtube.com/watch?v=tg-TkQk4V4E,People & Blogs,3392,,,3102,3385,3392,145,,,2.020600080490112,2.166399955749511,2.335900068283081,,,131,143,145,137,8,,,,,,,,,,,,,,,"Health,Lifestyle",2024-01-31 18:46,BODA Therapy,,,,PifdkFs6kS7Z7Vw3JUQEow,5,False,,,
📅 Don't Delay Success! 7 Procrastination Traps for Traders 💼💡,youtube,www.youtube.com/watch?v=5F6v4Dpd3w0,5F6v4Dpd3w0,https://www.youtube.com/watch?v=5F6v4Dpd3w0,Education,1781,1281,1518,1593,1759,,145,3.770900011062622,3.827899932861328,3.92709994316101,4.142399787902832,,114,129,132,145,,132,13,,,,,,,,,,,https://www.facebook.com/139510089401881?brand_redir=DISABLE,,,,,2024-03-13 11:08,UKspreadbetting,393000,GB,Business,nKPQUoCRb1Vu-qWwWituGQ,527,False,,,
How to Beat Procrastination,youtube,www.youtube.com/watch?v=TY1kSLTp4jE,TY1kSLTp4jE,https://www.youtube.com/watch?v=TY1kSLTp4jE,Education,3291,,,3162,3280,3289,145,,,2.077800035476684,2.2588999271392822,2.395999908447265,,,136,143,145,140,5,,,,,,,,,,,,,,,,2023-12-24 19:52,Elevate,,,,XYP1IQTM649jQ1AehHH94w,57,False,,,
Procrastination is my New Year’s resolution! #merrychristmas #happynewyear #baseball #pitching,youtube,www.youtube.com/watch?v=TS_FUEJt7Qs,TS_FUEJt7Qs,https://www.youtube.com/watch?v=TS_FUEJt7Qs,People & Blogs,6768,5135,5517,5568,6018,6403,144,0.8370000123977661,0.861199975013732,0.9108999967575071,1.022600054740905,1.13510000705719,101,105,106,120,133,140,4,,,,,,,,,,,,gdelano7,https://www.tiktok.com/@garettdelano,,"Baseball,Lifestyle",2024-01-06 00:00,Garett Delano,3080,US,Sports,4S-_eBQKml51DKTHZT2uPA,24,False,,,
The Worst thing about Procrastination #procrastination #motivation,youtube,www.youtube.com/watch?v=_sML9v86Oxo,_sML9v86Oxo,https://www.youtube.com/watch?v=_sML9v86Oxo,Entertainment,1186,539,631,713,972,1150,144,6.789599895477295,6.669000148773193,6.979100227355957,6.753200054168701,6.795000076293945,86,93,104,128,143,140,4,,,,,,,,,,,https://www.facebook.com/240115289939365?brand_redir=DISABLE,robbie_mulder,https://www.tiktok.com/@robmulder88,,Health,2024-01-04 17:38,Rob Mulder,67100,NL,News & Politics,-KbjWN1tIWcp9bLH7e453Q,27,False,,,
Crushing Doubt: The Procrastination Solution for Unstoppable Success!,youtube,www.youtube.com/watch?v=A72dhArZ6s0,A72dhArZ6s0,https://www.youtube.com/watch?v=A72dhArZ6s0,People & Blogs,2472,,,2459,2468,2472,144,,,2.736799955368042,2.941200017929077,3.165899991989135,,,142,143,144,142,2,,,,,,,,,,,,,,,,2024-02-18 20:23,You Woke Up Today,,,,OdtDw5H2QZ_-_pAmVkknJA,55,False,,,
Kill your procrastination in 2024 with these tips 💡,youtube,www.youtube.com/watch?v=7IfNqEbavMs,7IfNqEbavMs,https://www.youtube.com/watch?v=7IfNqEbavMs,People & Blogs,2622,2511,2526,2536,2555,2579,144,2.2878000736236572,2.454099893569946,2.603699922561645,2.789900064468384,3.008699893951416,135,137,138,139,142,138,6,,,,,,,,,,,,,https://www.tiktok.com/@samwitness,,Lifestyle,2024-01-06 05:03,Sam Witness,1020,AU,Entertainment,NsxzFBcXCGYd8Irq95Qq2w,53,False,,,
How To Overcome Procrastination l Brian Tracy,youtube,www.youtube.com/watch?v=d19a8qm4hLA,d19a8qm4hLA,https://www.youtube.com/watch?v=d19a8qm4hLA,Education,2577,2465,2480,2499,2530,2560,144,2.278700113296509,2.444900035858154,2.603899955749511,2.878299951553344,3.073800086975097,132,134,136,142,144,138,6,,,,,,,,,,,,,https://www.tiktok.com/@dailywealth365,,Health,2024-01-19 18:07,DailyWealth365,2070,DK,"Health, Fitness & Self Help",Icevd8eQO75gAtFuhO6SAw,58,False,,,
Procrastination Remedy | Tristan Tate Lesson | #shorts,youtube,www.youtube.com/watch?v=ukfW_UGA_gM,ukfW_UGA_gM,https://www.youtube.com/watch?v=ukfW_UGA_gM,People & Blogs,4012,,3888,3906,3966,4006,143,,1.617699980735778,1.714900016784668,1.8619999885559082,1.9506000280380251,,139,140,144,143,143,0,,,,,,,,,,,,,,,Entertainment,2024-01-17 14:18,Sxholar,,,,ECR91DRL2cJ_OK_0k7nAbw,18,False,,,
TACKLE YOUR ANTI-PROCRASTINATION TASKS | TINY TIDY TUESDAY EP 50,youtube,www.youtube.com/watch?v=cuFbaTPMLdI,cuFbaTPMLdI,https://www.youtube.com/watch?v=cuFbaTPMLdI,Howto & Style,796,537,696,715,792,,143,8.916500091552734,8.348899841308594,8.815799713134766,9.009699821472168,,113,129,133,142,,87,56,,,,,,,,,,,https://www.facebook.com/945146858870717?brand_redir=DISABLE,myeverydaywifelife,https://www.tiktok.com/@myeverydaywifelife,,"Hobby,Lifestyle",2024-03-12 18:00,MyEveryDayWifeLife,8790,US,Food & Drink,Mb0iKHJHxcuiF7BdxirLKA,1164,False,,,
"I cant even use a dollar here, its worth nothing 😭 #funny #idk #writingabook #procrastination",youtube,www.youtube.com/watch?v=faQ8RtwSrOE,faQ8RtwSrOE,https://www.youtube.com/watch?v=faQ8RtwSrOE,People & Blogs,4337,,,3097,3628,4325,143,,,1.60669994354248,1.713799953460693,1.809499979019165,,,103,120,144,143,0,,,,,,,,,,,,,,,Lifestyle,2023-12-23 12:58,Bee,1440,US,General Interest,-Db3pZBCZF_mQP3fegq6hQ,13,False,,,
Way To Overcome Procrastination #podcast #neuroscience #shorts,youtube,www.youtube.com/watch?v=xMdOl99fHwE,xMdOl99fHwE,https://www.youtube.com/watch?v=xMdOl99fHwE,People & Blogs,3669,,2514,2732,3468,3666,143,,1.709900021553039,1.786399960517883,1.9666999578475952,2.131500005722046,,95,102,133,143,139,4,,,,,,,,,,,,,,,,2024-01-17 14:33,The Brain Buzz,,,,a_7YV7JXDpTBN9fsE6VDSw,28,False,,,
THE MOTIVATION OF THE DAY🙌🫡#Shorts #dopaminedetox #procrastination #motivation#viral,youtube,www.youtube.com/watch?v=5_7qLFIYO58,5_7qLFIYO58,https://www.youtube.com/watch?v=5_7qLFIYO58,Education,4024,,,3984,4008,4023,142,,,1.717399954795837,1.855299949645996,1.928799986839294,,,143,145,142,118,24,,,,,,,,,,,,,,,Lifestyle,2024-01-04 12:18,DOPAMINE FREEDOM,3020,DK,General Interest,C2uBTHyg9XAeVm6sSH9zaQ,18,False,,,
The BEST Procrastination Hack,youtube,www.youtube.com/watch?v=lKJURmDN634,lKJURmDN634,https://www.youtube.com/watch?v=lKJURmDN634,Education,3903,,,3891,3899,,142,,,1.717399954795837,1.8487000465393062,,,,141,142,,139,3,,,,,,,,,,,,,,,"Entertainment,Health",2024-02-21 03:36,Balance Pod,,,,RcIG8Ny0Kkq7Nl3xXq9Z6Q,32,False,,,
Stop Procrastination #hijrah #islam #quran #viral,youtube,www.youtube.com/watch?v=CBf013WgzBA,CBf013WgzBA,https://www.youtube.com/watch?v=CBf013WgzBA,People & Blogs,2878,2444,2499,2542,2675,2878,142,1.7364000082015991,1.920099973678588,2.050899982452392,2.353100061416626,2.68149995803833,101,107,110,124,142,138,4,,,,,,,,,,,,,,,Religion,2024-02-18 06:03,Madinah Student Life - Abdullah Ibn Khamis,6510,GB,General Interest,QzWz05xIcRbjuRRRTecDUQ,61,False,,,
"2#""እንቅራሪትህን ተነሳና ብላው…‼️"" #Procrastination🎙🎙🎙SHEMAH_PODCAST🎙🎙🎙 #Daniel #Hilina #Tigist #Abel",youtube,www.youtube.com/watch?v=ZZskfhEeXPs,ZZskfhEeXPs,https://www.youtube.com/watch?v=ZZskfhEeXPs,Education,3272,2088,2584,2804,3194,,142,2.354000091552734,2.178999900817871,2.19729995727539,2.202600002288818,,116,125,130,140,,122,20,,,,,,,,,,,,,,,,2024-03-11 17:00,Tigist Ejigu Wondmu,98200,US,Music & Dance,KHTEUSAKWX8Wm8zpzAoCvw,3518,False,,,
Procrastination CREATES POVERTY #mindset #action #diligence,youtube,www.youtube.com/watch?v=USCKfsJUQAM,USCKfsJUQAM,https://www.youtube.com/watch?v=USCKfsJUQAM,People & Blogs,1810,1732,1769,1780,1789,1798,142,3.292200088500976,3.581000089645385,3.79010009765625,4.070499897003174,4.315700054168701,134,140,141,142,142,141,1,,,,,,,,,,,,,,,Health,2024-01-07 01:08,Inspirational Nomad,52100,US,"Cars, Trucks & Racing",wd_Q1Zls-4PWwZsHu7pUzQ,43,False,,,
"To Many Tires , Not Enough Time #tires #flat #procrastination #onepiece",youtube,www.youtube.com/watch?v=eTIeLs4P6_I,eTIeLs4P6_I,https://www.youtube.com/watch?v=eTIeLs4P6_I,Autos & Vehicles,3892,,,3307,3411,3857,140,,,1.825999975204467,1.9746999740600581,1.944499969482421,,,125,130,138,128,12,,,,,,,,,,,,,,,"Lifestyle,Vehicle",2023-12-23 17:21,Duddie's Adventure,3510,US,General Interest,zZcyf_sxLS7j5-MO8julmw,53,False,,,
2 Ways To Beat Procrastination (in 2 minutes),youtube,www.youtube.com/watch?v=npQi4_gBy9M,npQi4_gBy9M,https://www.youtube.com/watch?v=npQi4_gBy9M,People & Blogs,1152,,,894,1002,1152,139,,,6.043399810791016,6.535200119018555,6.557600021362305,,,114,129,139,123,16,,,,,,,,,,,,,,,Lifestyle,2024-02-18 06:00,Lock In Academy,,,,eHCdez6Ey3eaPxz20qHuQg,142,False,,,
I will get it done mom and dad I swear 😭✋ #homework #procrastination,youtube,www.youtube.com/watch?v=K-omuj6lhhk,K-omuj6lhhk,https://www.youtube.com/watch?v=K-omuj6lhhk,People & Blogs,4854,,,4769,4825,4854,137,,,1.39460003376007,1.488000035285949,1.5422999858856201,,,139,140,137,137,0,,,,,,,,,,,,,,,Entertainment,2024-01-26 00:36,Olivia <3,,,,OeHzEfUfBWGg0W3TjdZ-3g,6,False,,,
How do I tackle to Procrastination? 🙄 #shorts #psychology #drmayurika #mindfulness #procrastination,youtube,www.youtube.com/watch?v=JmtAy0hHae8,JmtAy0hHae8,https://www.youtube.com/watch?v=JmtAy0hHae8,Education,3440,2307,2486,2572,2849,3203,137,1.604699969291687,1.729099988937378,1.934700012207031,2.105999946594238,2.217900037765503,87,95,104,117,130,131,6,,,,,,,,,,,,,,,Lifestyle,2024-01-05 09:32,Your Survival Model ,49600,IN,People & Blogs,hKFApjygUEulPq9oWUAA7w,12,False,,,
PATIENCE vs PROCRASTINATION #shorts #ellietalksmoney,youtube,www.youtube.com/watch?v=g_PwDrnJAhc,g_PwDrnJAhc,https://www.youtube.com/watch?v=g_PwDrnJAhc,Entertainment,1086,655,845,889,1000,1062,137,3.169899940490722,3.926800012588501,4.7820000648498535,6.528500080108643,6.806300163269043,49,73,88,126,133,129,8,,,,,,,,,,,,,,,Lifestyle,2023-12-29 00:06,Ellie Talks Money,101000,US,Business,nQxnGjIkREfcaB1kc7JXhA,40,False,,,
Kingdom Paternity 01-10-24 - “Destroying Distraction & Procrastination - In 2024”,youtube,www.youtube.com/watch?v=SqcNas9Hb-k,SqcNas9Hb-k,https://www.youtube.com/watch?v=SqcNas9Hb-k,Entertainment,3815,,,2887,3381,3761,137,,,1.740200042724609,1.865599989891052,1.9615000486373901,,,105,123,135,135,2,,,,,,,,,,,https://www.facebook.com/154238391631310?brand_redir=DISABLE,,,,"Religion,Society",2024-01-11 00:17,Sergio Nazir Chavez,11000,US,People & Blogs,my1Cz44ylMmP1OwejcJEiQ,7093,True,,,
Je suis retombé dans la procrastination,youtube,www.youtube.com/watch?v=_-49EZ4c9t8,_-49EZ4c9t8,https://www.youtube.com/watch?v=_-49EZ4c9t8,People & Blogs,1160,760,902,973,1068,1160,137,5.141499996185303,5.319499969482422,5.357900142669678,5.941199779510498,6.418700218200684,93,107,110,125,137,118,19,,,,,,,,,,,,andrefreiluftprof,,,,2024-02-05 09:00,André Dubois,43100,FR,General Interest,tznbzdsEtz8vodNp2yc8Qg,533,False,,,
Procrastination is my middle name 😅🎉🎈#funnyvideo #funnyvideos #partyideas #partydecor #comedy,youtube,www.youtube.com/watch?v=U1yv6T3Gb60,U1yv6T3Gb60,https://www.youtube.com/watch?v=U1yv6T3Gb60,Entertainment,6824,3065,3246,3965,6225,6698,137,0.932200014591217,0.9531999826431271,1.016000032424926,1.027500033378601,1.079200029373169,68,69,85,126,133,133,4,,,,,,,,,,,https://www.facebook.com/226288110750828?brand_redir=DISABLE,wushuwes,https://www.tiktok.com/@wushuwes,,Entertainment,2024-02-13 01:00,The G Family,48900,US,People & Blogs,AF0bXYl4ZRVyQW-RnhqnMA,9,False,,,
Procrastination: How to overcome it #short #shorts #briantracy,youtube,www.youtube.com/watch?v=v9cbJT06NW0,v9cbJT06NW0,https://www.youtube.com/watch?v=v9cbJT06NW0,People & Blogs,2557,,2541,2544,2545,2557,136,,2.475199937820434,2.614300012588501,2.800899982452392,2.906399965286255,,139,139,139,136,129,7,,,,,,,,,,,,,,,Health,2024-01-24 06:25,QuantumKode,,,,QLNjHW0RB5LJFQCZu3eEiQ,42,False,,,
Sagittarius♐️ACT NOW. Procrastination may create stagnation,youtube,www.youtube.com/watch?v=gGDTdfQzM5Q,gGDTdfQzM5Q,https://www.youtube.com/watch?v=gGDTdfQzM5Q,People & Blogs,1443,1280,1392,1419,1430,1438,135,3.889600038528442,4.290800094604492,4.552000045776367,4.877200126647949,5.168099880218506,117,132,135,136,136,130,5,,,,,,,,,,,,,,,Lifestyle,2024-01-15 19:20,SagittariusNationX2,6910,US,General Interest,24mqmHt3yDGkJCgXuPgZ9Q,729,False,,,
also known as revenge bedtime procrastination #collegestudent #collegelife,youtube,www.youtube.com/watch?v=mF2pX5yMLUA,mF2pX5yMLUA,https://www.youtube.com/watch?v=mF2pX5yMLUA,Howto & Style,5294,1869,5284,5290,5288,5294,135,1.22950005531311,1.164600014686584,1.230100035667419,1.318899989128112,1.393499970436096,54,136,136,136,135,135,0,,,,,,,,,,,,sylviefeldman,https://www.tiktok.com/@sylviefeldman,,Lifestyle,2024-01-25 20:11,Sylvie Feldman,1860,US,Beauty,o52qoSw9akCaaKS4lMxWQg,8,False,,,
Overcome Procrastination - A Huberman #motivation #hubermanlab #procrastination #shorts,youtube,www.youtube.com/watch?v=g65Qe27Wfok,g65Qe27Wfok,https://www.youtube.com/watch?v=g65Qe27Wfok,People & Blogs,2550,,,2512,2540,2550,134,,,2.5332999229431152,2.705399990081787,2.871500015258789,,,133,134,134,132,2,,,,,,,,,,,,,,,,2024-01-23 23:51,Evotion,,,,5f0gf75gKngXG6uS9Ka4Kg,58,False,,,
How Procrastination Can Make You Rich?,youtube,www.youtube.com/watch?v=dozee8G_Cmk,dozee8G_Cmk,https://www.youtube.com/watch?v=dozee8G_Cmk,People & Blogs,2159,733,836,891,,,134,3.641900062561035,3.502300024032592,3.882999897003174,,,63,65,73,,,127,7,,,,,,,,,,,https://www.facebook.com/409728462470485?brand_redir=DISABLE,,https://www.tiktok.com/@guccithebully22,,Society,2024-03-15 01:00,MasterMind My Business w/ Ruslan KD,11600,US,Music & Dance,JewOY0XcpelULRcqqVitIA,571,True,,,
Live On Death Ground #robertgreene #procrastination #takeaction #winnersmindset #selfdiscipline,youtube,www.youtube.com/watch?v=UzBfP0HcWwo,UzBfP0HcWwo,https://www.youtube.com/watch?v=UzBfP0HcWwo,Howto & Style,4492,,2,2,4454,4485,134,,,,,,,2,2,131,134,129,5,,,,,,,,,,,,,,,Entertainment,2024-01-07 15:16,Top-Notch Persona,4180,US,Entertainment,ZFjEn0q_eN9Y_xa0FEk2Dg,15,False,,,
David Goggins and Procrastination  #motivation,youtube,www.youtube.com/watch?v=mx7Ca2GgjNU,mx7Ca2GgjNU,https://www.youtube.com/watch?v=mx7Ca2GgjNU,People & Blogs,2268,,,2258,2263,2267,134,,,2.818300008773803,3.059200048446655,3.230000019073486,,,133,135,134,121,13,,,,,,,,,,,,,,,"Lifestyle,Physical fitness",2024-01-16 01:48,Sushie,,,,wlU-q0tuS79-NXW0EUno2w,14,False,,,
High-School Vlog | 🚫PROCRASTINATION | back on track 🐾| study and notes taking 📝| stress relief,youtube,www.youtube.com/watch?v=TTg4rfktajY,TTg4rfktajY,https://www.youtube.com/watch?v=TTg4rfktajY,People & Blogs,2764,,,1130,1734,,133,,,2.55839991569519,2.664000034332275,,,,61,91,,124,9,,,,,,,,,,,,,,,Lifestyle,2024-02-25 06:47,chocomilk^,,,,bE2xI6PljLFyl-cXFcNHDA,253,False,,,
This is Why we Procrastinate! ✍️ #success #motivation #procrastination,youtube,www.youtube.com/watch?v=j8xTX9N6RY0,j8xTX9N6RY0,https://www.youtube.com/watch?v=j8xTX9N6RY0,People & Blogs,3560,,,3545,3556,3560,133,,,1.751299977302551,1.898599982261657,2.030400037765503,,,131,133,133,131,2,,,,,,,,,,,,,,,Health,2024-02-19 09:45,Project Tenacious,,,,UAxn50BacwcnQ_WBIzDLOw,30,False,,,
THAT SPLASH THO😱💦#Shorts #dopaminedetox #procrastination #motivation#viral,youtube,www.youtube.com/watch?v=1k8Ufdql8Ho,1k8Ufdql8Ho,https://www.youtube.com/watch?v=1k8Ufdql8Ho,Education,2600,,,2583,2591,2599,133,,,2.426599979400634,2.6324000358581543,2.796400070190429,,,131,133,133,127,6,,,,,,,,,,,,,,,Entertainment,2024-01-02 14:14,DOPAMINE FREEDOM,3020,DK,General Interest,C2uBTHyg9XAeVm6sSH9zaQ,27,False,,,
Joe Rogan Podcast: Procrastination and taking the first step #selfimprovement #god #joerogan #reels,youtube,www.youtube.com/watch?v=wQk9PXdmuog,wQk9PXdmuog,https://www.youtube.com/watch?v=wQk9PXdmuog,People & Blogs,2523,,2514,2516,2518,2523,133,,2.393800020217895,2.529299974441528,2.708699941635132,2.880599975585937,,133,133,133,133,133,0,,,,,,,,,,,,,,,,2024-01-31 07:39,Oblivionz,,,,rTZkzZAP0SFc1hpk8fSsWg,54,False,,,
Food for Thought: Ending Procrastination One Bite at a Time,youtube,www.youtube.com/watch?v=jIgbiYjICrY,jIgbiYjICrY,https://www.youtube.com/watch?v=jIgbiYjICrY,People & Blogs,3171,,,2978,3170,3171,132,,,1.992300033569336,2.135400056838989,2.274699926376342,,,124,132,132,132,0,,,,,,,,,,,,,,,,2024-01-23 10:07,Today Is The Day,128,,General Interest,DTdpXmngT4PmA0SBapu1MA,29,False,,,
THE MOTIVATION YOU NEEDED🙌😤#Shorts #dopaminedetox #procrastination #motivation#viral,youtube,www.youtube.com/watch?v=hq_Zb_ryNiY,hq_Zb_ryNiY,https://www.youtube.com/watch?v=hq_Zb_ryNiY,Education,3228,,,2740,3210,3224,132,,,1.9907000064849851,2.124799966812134,2.254300117492676,,,114,133,133,119,13,,,,,,,,,,,,,,,Lifestyle,2024-01-08 22:47,DOPAMINE FREEDOM,3020,DK,General Interest,C2uBTHyg9XAeVm6sSH9zaQ,18,False,,,
YOUR DAILY MOTIVATION🙌😤#Shorts #dopaminedetox #procrastination #motivation#viral,youtube,www.youtube.com/watch?v=aL8QwEXVWWI,aL8QwEXVWWI,https://www.youtube.com/watch?v=aL8QwEXVWWI,Education,3690,,3638,3649,3676,3689,131,,1.629400014877319,1.717700004577636,1.869400024414062,1.9701000452041622,,131,131,134,133,126,5,,,,,,,,,,,,,,,Entertainment,2024-01-07 15:18,DOPAMINE FREEDOM,3020,DK,General Interest,C2uBTHyg9XAeVm6sSH9zaQ,15,False,,,
Click link in Bi0 🔗 #briantracy #procrastination #motivation,youtube,www.youtube.com/watch?v=irTcBuz0_bM,irTcBuz0_bM,https://www.youtube.com/watch?v=irTcBuz0_bM,People & Blogs,2524,2481,2498,2502,2512,2520,131,2.229700088500976,2.372900009155273,2.505199909210205,2.653899908065796,2.840699911117553,130,131,131,130,131,131,0,,,,,,,,,,,,,https://www.tiktok.com/@ambitionplusdicipline101,,,2024-01-10 19:52,Momentum Mastery,1920,US,"Health, Fitness & Self Help",eE4q6kBvJxfqzeZNkOwwjw,60,False,,,
The REAL Dark Side of the Pisces PROCRASTINATION by a Pisces,youtube,www.youtube.com/watch?v=Iot0mdoORQU,Iot0mdoORQU,https://www.youtube.com/watch?v=Iot0mdoORQU,Entertainment,1431,,,1227,1329,,131,,,4.403299808502197,4.61299991607666,,,,114,122,,115,16,,,,,,,,,,,,,,,Society,2024-03-03 00:00,DanGargan,,,,3ExCr0Wpi9HE-366q3WsMg,1623,False,,,
The neuropsychology of procrastination and its link to ADHD,youtube,www.youtube.com/watch?v=kCGKv6T23NE,kCGKv6T23NE,https://www.youtube.com/watch?v=kCGKv6T23NE,Education,2727,2475,2510,2546,2617,2727,131,1.9772000312805171,2.109200000762939,2.255199909210205,2.429899930953979,2.625,115,117,120,124,131,124,7,,,,,,,,,,,https://www.facebook.com/133239613435533?brand_redir=DISABLE,,,,Health,2024-01-22 09:03,Psychiatry Simplified - Dr Sanil Rege,50400,AU,Education,R6j4r--KIcEWp6iXUd3CEQ,57,False,,,
Never fails to happen😅 #school #relatable #procrastination #funny ￼,youtube,www.youtube.com/watch?v=_BN2DlS1d_A,_BN2DlS1d_A,https://www.youtube.com/watch?v=_BN2DlS1d_A,People & Blogs,8684,6268,7640,7736,7967,8684,130,0.5363000035285951,0.651499986648559,0.6927000284194941,0.740199983119964,0.8180000185966491,79,110,112,115,130,126,4,,,,,,,,,,,,,,,"Entertainment,Humour",2024-01-27 17:18,Spraymicah,1380,US,Entertainment,GYA9_cNnyi70rkaTyq-nSQ,10,False,,,
Procrastination. How do you deal with it.,youtube,www.youtube.com/watch?v=hm8ykmisaFk,hm8ykmisaFk,https://www.youtube.com/watch?v=hm8ykmisaFk,Entertainment,1450,1012,1206,1277,1388,,130,4.521999835968018,4.369999885559082,4.490699768066406,4.634099960327148,,108,117,121,128,,123,7,,,,,,,,,,,,,https://www.tiktok.com/@yanghaiying,,Lifestyle,2024-03-04 01:24,yanghaiying,172000,US,Entertainment,WGJYBUTSmy8Sh3pDqzKRng,1601,True,,,
